STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,Year
6451099999,1941-04-11,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",43.2,4,9999.9,0,1026.1,4,999.9,0,2.3,4,7.2,4,13.0,999.9,50.0, ,34.0, ,0.0,I,999.9,0,1941
6451099999,1941-04-12,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",46.5,4,9999.9,0,1019.8,4,999.9,0,0.9,4,15.5,4,18.1,999.9,52.0, ,43.0, ,0.04,F,999.9,10000,1941
6451099999,1941-04-14,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",50.0,4,9999.9,0,1014.1,4,999.9,0,5.3,4,18.1,4,18.1,999.9,54.0, ,46.0, ,0.0,I,999.9,0,1941
6451099999,1941-04-15,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",48.7,4,9999.9,0,1011.3,4,999.9,0,5.6,4,11.0,4,13.0,999.9,55.0, ,43.0, ,0.08,E,999.9,0,1941
6451099999,1941-04-17,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",49.0,4,9999.9,0,1011.0,4,999.9,0,3.9,4,3.7,4,8.9,999.9,61.0, ,36.0, ,0.0,I,999.9,0,1941
6451099999,1941-04-19,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",47.5,4,9999.9,0,1005.4,4,999.9,0,7.5,4,17.0,4,23.9,999.9,54.0, ,41.0, ,0.24,F,999.9,10000,1941
6451099999,1941-04-20,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",49.8,4,9999.9,0,1011.2,4,999.9,0,5.6,4,15.5,4,18.1,999.9,61.0, ,39.0,*,0.04,F,999.9,0,1941
6451099999,1941-04-21,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",49.8,4,9999.9,0,1016.0,4,999.9,0,5.0,4,12.0,4,13.0,999.9,55.0, ,45.0, ,0.04,F,999.9,10000,1941
6451099999,1941-04-22,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",47.8,4,9999.9,0,1019.2,4,999.9,0,2.8,4,3.5,4,5.1,999.9,55.0, ,41.0, ,0.0,I,999.9,100000,1941
6451099999,1941-04-23,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",43.2,4,9999.9,0,1018.8,4,999.9,0,5.9,4,11.3,4,18.1,999.9,52.0, ,39.0, ,0.02,E,999.9,0,1941
6451099999,1941-04-24,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",41.8,4,9999.9,0,1018.0,4,999.9,0,7.5,4,21.0,4,23.9,999.9,48.0, ,37.0, ,0.02,E,999.9,10000,1941
6451099999,1941-04-25,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",45.0,4,9999.9,0,1008.8,4,999.9,0,4.3,4,24.0,4,29.9,999.9,54.0, ,36.0, ,0.0,I,999.9,0,1941
6451099999,1941-04-26,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",45.0,4,9999.9,0,1005.0,4,999.9,0,5.3,4,18.3,4,23.9,999.9,54.0, ,37.0, ,0.0,I,999.9,0,1941
6451099999,1941-04-27,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",43.0,4,9999.9,0,1004.8,4,999.9,0,9.3,4,12.0,4,13.0,999.9,48.0, ,37.0, ,0.0,I,999.9,0,1941
6451099999,1941-04-28,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",45.0,4,9999.9,0,1007.3,4,999.9,0,4.3,4,8.0,4,8.9,999.9,52.0, ,39.0, ,0.0,I,999.9,0,1941
6451099999,1941-04-29,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",47.5,4,9999.9,0,1014.8,4,999.9,0,3.9,4,4.5,4,8.9,999.9,57.0, ,36.0, ,0.0,I,999.9,0,1941
6451099999,1941-05-01,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",51.3,4,9999.9,0,1006.1,4,999.9,0,1.4,4,9.2,4,23.9,999.9,57.0, ,48.0,*,0.26,F,999.9,110000,1941
6451099999,1941-05-02,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",52.5,4,9999.9,0,1011.8,4,999.9,0,4.3,4,13.5,4,18.1,999.9,59.0, ,46.0, ,0.59,E,999.9,0,1941
6451099999,1941-05-03,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",41.0,4,9999.9,0,1022.2,4,999.9,0,15.5,4,17.0,4,23.9,999.9,48.0, ,32.0, ,0.0,I,999.9,0,1941
6451099999,1941-05-04,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",43.7,4,9999.9,0,1023.7,4,999.9,0,14.0,4,11.6,4,18.1,999.9,52.0, ,34.0, ,0.0,I,999.9,0,1941
6451099999,1941-05-05,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",43.0,4,9999.9,0,1020.8,4,999.9,0,8.1,4,8.0,4,8.9,999.9,48.0, ,37.0, ,99.99, ,999.9,10000,1941
6451099999,1941-05-06,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",45.0,4,9999.9,0,1016.7,4,999.9,0,8.4,4,9.0,4,13.0,999.9,50.0, ,39.0, ,0.05,F,999.9,10000,1941
6451099999,1941-05-07,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",44.5,4,9999.9,0,1016.5,4,999.9,0,9.3,4,9.0,4,13.0,999.9,50.0, ,37.0, ,0.02,E,999.9,10000,1941
6451099999,1941-05-08,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",42.8,4,9999.9,0,1020.5,4,999.9,0,9.3,4,9.0,4,13.0,999.9,52.0, ,30.0, ,0.0,I,999.9,0,1941
6451099999,1941-05-09,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",44.7,4,9999.9,0,1017.9,4,999.9,0,6.8,4,11.3,4,18.1,999.9,55.0, ,28.0, ,0.0,I,999.9,0,1941
6451099999,1941-05-10,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",46.3,4,9999.9,0,1015.8,4,999.9,0,6.8,4,12.2,4,18.1,999.9,57.0, ,36.0, ,0.0,I,999.9,0,1941
6451099999,1941-05-11,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",46.0,4,9999.9,0,1022.2,4,999.9,0,9.3,4,9.0,4,13.0,999.9,55.0, ,32.0, ,0.0,I,999.9,0,1941
6451099999,1941-05-12,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",46.5,4,9999.9,0,1024.9,4,999.9,0,6.8,4,2.2,4,5.1,999.9,54.0, ,34.0, ,0.0,I,999.9,0,1941
